teleplay_id,name,genre,type,episodes,rating,members,rating_2
10178,Otona Joshi no Anime Time,"Drama, Josei, Slice of Life",Special,4,7.0489845,11268,7.618181818181818
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,"Action, Adventure, Game, Kids, Sci-Fi",medium,30,6.268107,1710,6.454545454545454
913,Kakutou Bijin Wulong,"Action, Ecchi, Martial Arts",medium,25,6.285203,3322,7.24
8619,Ladies versus Butlers! Tokuten Disc Music Clip,"Ecchi, Music",Special,1,6.2728643,5676,6.13
22655,Nerawareta Megami Tenshi Angeltia: Mamotta Ningentachi ni Uragirarete,Restricted,short,4,6.908849,2286,7.083333333333333
17151,Mogu Mogu,Music,Music,1,5.4118032,217,4.333333333333333
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,"Action, Historical, Mecha",long,1,6.05781,1208,6.2
22169,Fetish Doll,Dementia,long,1,4.308439,654,1.4444444444444444
6472,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,Horror,medium,35,6.206423,637,6.5625
4638,Milkyway,"Restricted, Romance",short,2,5.620762,695,5.875
2648,Doraemon: 2112-nen Doraemon Tanjou,"Comedy, Fantasy, Kids",long,1,6.7993994,1277,7.8
2340,Gedou Gakuen,"Restricted, Supernatural",short,5,6.285939,785,6.315789473684211
28911,Hidamari Sketch Recap,"Comedy, School, Slice of Life",Special,1,6.3688574,455,6.2
33341,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,"Adventure, Sci-Fi",medium,12,6.858714,9248,6.764044943820225
22113,Kyoukaisenjou no Horizon Specials,"Comedy, Fantasy, School",ONA,4,6.5086465,1967,6.714285714285714
10511,Toyama Kankou Anime Project,"Historical, Slice of Life",Special,6,5.4114265,580,5.0
27879,Eromame,Restricted,short,2,6.1100435,1854,6.095238095238095
29551,Kanimanji Engi,Fantasy,long,1,5.0493593,103,4.333333333333333
5201,Salad Juu Yuushi Tomatoman,"Adventure, Comedy",medium,50,6.3057904,443,6.578947368421052
10765,Hikaru no Go Special,"Comedy, Game, Shounen, Supernatural",short,1,7.423871,4253,7.451612903225806
18365,Mazinger ZIP!,"Comedy, Mecha",medium,237,6.6847467,273,7.0
4761,Tokyo Loop,"Comedy, Dementia",long,1,4.706133,787,4.8
785,Otaku no Video,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",short,2,6.7806993,13885,7.370786516853933
167,Scrapped Princess,"Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen",medium,24,7.1617136,54575,7.661947904869762
32313,Concrete Revolutio: Choujin Gensou - The Last Song,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",medium,11,6.7468,16116,7.324723247232472
9568,Peace Maker Kurogane Special,"Action, Comedy, Drama, Historical, Samurai, Shounen",Special,1,6.8227625,1566,7.2
8302,Ladies versus Butlers! Specials,"Ecchi, Seinen",Special,6,6.32298,18524,6.5273885350318475
30205,Aoharu x Kikanjuu,"Action, Comedy, Shounen, Sports",medium,12,7.7235346,97674,7.438436830835117
12585,Inazuma Eleven Go Recap,"Shounen, Sports, Super Power",Special,1,6.937442,1697,6.833333333333333
170,Slam Dunk,"Comedy, Drama, School, Shounen, Sports",medium,101,8.5025,82570,8.62954844366506
22539,"One More Time, One More Chance","Drama, Music, Romance, Slice of Life",Music,1,7.754817,5660,7.816568047337278
2868,Kazama Mana,Restricted,short,1,6.508713,3252,6.586956521739131
33696,3D Onara Gorou ga Dance Dance Dance!!,"Comedy, Music",Music,1,4.6801553,624,4.0
24273,Iinari! Saimin Kanojo,Restricted,short,2,6.2306175,2867,6.243243243243243
9056,Agitated Screams of Maggots,"Dementia, Horror, Music",Music,1,5.3814545,2921,5.443037974683544
8786,Inakappe Taishou,"Comedy, Sports",medium,104,7.779174,184,8.0
32745,Fake Style,Music,Music,1,4.872824,85,3.0
12481,Gregory Horror Show: The Second Guest,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",medium,25,6.7926726,603,7.555555555555555
32934,Zonmi-chan: Meat Pie of the Dead,"Comedy, Horror, Supernatural",Special,1,5.962764,676,5.625
2262,Sin: The Movie,"Action, Horror, Police, Sci-Fi, Shounen, Supernatural",short,1,5.2776604,3117,5.386904761904762
1239,Bishoujo Senshi Sailor Moon SuperS,"Drama, Magic, Romance, Shoujo",medium,39,7.856456,55056,7.697078651685393
3298,Hatenkou Yuugi,"Adventure, Comedy, Drama, Fantasy, Romance, Shoujo",medium,10,7.0610385,25885,7.46925566343042
7597,"Boku, Otaryman.","Comedy, Seinen, Slice of Life",short,1,6.207119,3294,6.286666666666667
8289,Toumei Ningen R,Restricted,short,2,6.397695,2300,6.450704225352113
1263,Suika,"Drama, Fantasy, Restricted, Romance",short,3,6.3631306,3483,6.47
10586,Cafe de Oni,Music,Music,1,5.2464027,381,3.923076923076923
1283,Choujuu Densetsu Gestalt,"Adventure, Comedy, Fantasy, Shoujo",short,2,6.1740375,2601,6.208695652173913
30585,Taifuu no Noruda,"Drama, School, Sci-Fi, Supernatural",long,1,6.620978,14281,6.524475524475524
6822,Ukkari Pénélope (2009),"Comedy, Slice of Life",medium,26,5.3598833,317,5.333333333333333
5838,Furudera no Obake-soudou,"Action, Adventure",long,1,4.9092917,531,4.2727272727272725
26059,Samurai Hormone The Animation,Restricted,short,1,6.0326805,1433,6.0
6878,Usavich Special,"Adventure, Comedy",Special,1,6.597809,1352,6.873239436619718
501,Doraemon,"Adventure, Comedy, Fantasy, Kids, Shounen",medium,26,7.9753666,9366,7.456310679611651
687,Tokyo Mew Mew,"Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural",medium,52,6.688073,67936,7.182765151515151
12267,Takara-sagashi,"Adventure, Fantasy, Kids",long,1,7.7611465,533,8.0
31630,"Gyakuten Saiban: Sono &quot;Shinjitsu&quot;, Igi Ari!","Comedy, Drama, Mystery, Police",medium,24,6.65378,61410,6.930747922437673
537,Tekken,"Action, Adventure, Martial Arts, Sci-Fi",short,2,5.8076887,9687,5.458119658119658
24075,Persona 4 the Golden Animation,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",medium,12,7.0700192,39165,7.072655217965654
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",medium,26,8.34478,68128,8.273985239852399
285,Argento Soma,"Action, Adventure, Drama, Mecha, Military, Sci-Fi",medium,25,6.547655,12809,7.007662835249042
10541,Shuukan Shimakou,Comedy,medium,11,5.0350657,251,5.0
4773,Yamato Takeru,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",medium,37,6.3248835,883,6.846153846153846
20033,Miss Monochrome: The Animation,"Comedy, Music, Slice of Life",medium,13,6.6216183,30403,6.722355769230769
916,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",medium,13,6.4923077,30836,6.783132530120482
1285,Soukihei MD Geist,"Mecha, Military, Sci-Fi",short,1,5.491249,7802,5.626923076923077
30489,Minna Atsumare! Falcom Gakuen SC Special,"Comedy, Parody, School, Seinen",Special,1,5.499044,308,5.333333333333333
748,True Love Story,Romance,short,3,6.1937804,3409,6.544554455445544
18047,Seiyuu Deka,"Comedy, Magic",ONA,1,5.6916275,170,5.5
8749,Forestry,Comedy,Special,1,5.8962917,124,6.0
25915,Sakura Capusule,"Kids, Slice of Life",short,1,5.5371094,282,6.5
23225,Yuru Yuri Nachuyachumi!,"Comedy, Shoujo Ai, Slice of Life",short,1,7.955065,28339,8.00596125186289
5468,Yattokame Tanteidan,"Kids, Mystery, Slice of Life",medium,14,8.986922,141,10.0
120,Fruits Basket,"Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life",medium,26,7.5548697,242553,7.966306836768073
6069,Gregory Horror Show,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",medium,25,6.6952796,1385,7.310344827586207
2305,Mobile Suit SD Gundam Mk III,"Mecha, Parody, Sci-Fi",short,6,6.1571784,1805,5.925
1893,Azuki-chan,"Comedy, Romance, Shoujo, Slice of Life",medium,117,6.4176483,1399,6.523809523809524
137,Hunter x Hunter OVA,"Action, Adventure, Shounen, Super Power",short,8,8.341094,53168,8.48815377738042
29123,World Calling,Music,Music,1,6.4538407,578,6.666666666666667
2696,Crusher Joe (1989),"Action, Adventure, Sci-Fi",short,2,6.4568543,1279,6.52
13681,Nekogami Yaoyorozu Specials,"Comedy, Seinen, Supernatural",Special,7,5.8707457,915,6.0
18085,Hello Kitty no Hakuchou no Ouji,"Fantasy, Kids",short,1,5.926803,143,6.0
22819,Aikatsu! Movie,"Music, School, Shoujo, Slice of Life",long,1,7.937301,2813,8.24
29943,Crazy for It,"Dementia, Music",long,1,5.8364263,539,6.0
10378,Shinryaku!? Ika Musume,"Comedy, Shounen, Slice of Life",medium,12,7.645434,45613,7.689161554192229
7740,Queen&#039;s Blade: Gyokuza wo Tsugu Mono Specials,"Action, Adventure, Ecchi, Fantasy",Special,6,6.4768314,7496,6.482352941176471
5544,Suashi no Houkago,"Restricted, Yuri",short,1,5.4458055,362,4.25
3509,Riki-Oh: Toukatsu Jigoku,"Action, Martial Arts, Seinen, Super Power",short,1,6.175947,1319,6.457142857142857
14827,D.C.III: Da Capo III,"Drama, Ecchi, Romance, School",medium,13,6.829777,16219,6.84703196347032
13019,Aneki no Kounai Kaikinbi,Restricted,short,1,5.7443414,3322,5.63013698630137
894,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",long,1,7.0465317,57623,6.989605734767025
4106,Trigun: Badlands Rumble,"Action, Comedy, Sci-Fi",long,1,7.949956,68181,8.213215520553208
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",medium,12,7.304369,188685,7.802631578947368
1261,Kyattou Ninden Teyandee,"Action, Comedy, Mecha, Sci-Fi, Shounen, Super Power",medium,54,6.7326317,7112,7.24793388429752
611,Platonic Chain,"Sci-Fi, Slice of Life",medium,24,5.66043,1091,5.684210526315789
5526,Pokemon: Pikachu no Natsuyasumi,"Comedy, Fantasy, Kids",long,1,6.272992,19960,6.925025329280649
505,Fushigiboshi no☆Futagohime,"Comedy, Magic, Shoujo",medium,51,7.3187284,5074,7.458823529411765
20533,Z/X: Ignition,"Adventure, Fantasy, Game, Sci-Fi",medium,12,6.539423,24788,6.922839506172839
6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,"Action, Fantasy, Super Power",short,1,7.4420795,18795,7.3884297520661155
7712,Kansen 2: Inzai Toshi,Restricted,short,2,6.484583,2754,6.5576923076923075
5968,Kinnikuman II Sei: Ultimate Muscle 2,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",medium,13,7.1503124,2019,7.0606060606060606
2059,Mainichi ga Nichiyoubi,"Comedy, Romance",short,6,6.5766463,735,6.65
22733,Dragon Collection,"Fantasy, Shounen",medium,51,6.2668505,3229,6.40625
1237,One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.5566154,17175,7.507544581618656
2394,Ma ga Ochiru Yoru,Restricted,short,3,6.8214455,2684,6.974683544303797
11785,Haiyore! Nyaruko-san,"Comedy, Parody, Sci-Fi",medium,12,7.3695297,154595,7.4021377672209026
5140,Karaoke Senshi Mike-tarou,"Kids, Music",medium,20,6.8287277,159,7.5
1363,Detective Conan Movie 04: Captured in Her Eyes,"Adventure, Comedy, Mystery, Police, Shounen",long,1,8.171776,25461,8.314285714285715
20849,Oni Chichi 2: Revenge,Restricted,short,2,6.7531943,6423,6.885714285714286
12059,Otome Dori,Restricted,short,2,5.935773,6411,5.874074074074074
7491,Dragon Quest Retsuden: Roto no Monshou,"Adventure, Fantasy, Magic, Shounen",long,1,6.097014,590,6.166666666666667
33174,Nori P-chan,"Kids, Slice of Life",short,1,3.413193,35,3.0
29477,Rescue YoYo,"Kids, Mecha",Special,1,5.013365,67,4.0
25345,Rance 01: Hikari wo Motomete The Animation,"Fantasy, Restricted, Magic",short,4,7.020677,6158,7.214285714285714
1757,Di Gi Charat Christmas Special,Comedy,Special,1,6.8153515,2041,7.135135135135135
9274,Chou Seimeitai Transformers Beast Wars Metals: Convoy Daihenshin!,"Action, Mecha, Sci-Fi, Super Power",long,1,6.1127505,389,5.333333333333333
2712,Shiratori Reiko de Gozaimasu!,"Comedy, Romance",short,1,5.2428775,158,5.0
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports",medium,13,8.019186,22190,8.270557029177718
28157,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,Restricted,short,1,7.120768,2935,7.344827586206897
16123,Saki Zenkoku-hen,"Game, School, Slice of Life",medium,13,7.3997173,19010,7.578093306288032
6312,Taiho Shichau zo: Full Throttle Special,"Action, Adventure, Comedy, Police",Special,1,6.9146595,1536,7.275
3812,Yume no Hoshi no Button Nose,"Adventure, Kids",medium,26,7.0130463,400,7.0
10321,Uta no☆Prince-sama♪ Maji Love 1000%,"Comedy, Harem, Music, Romance, School, Shoujo",medium,13,7.6027656,105723,7.565380997177798
16007,Hyoutan Suzume,Fantasy,long,1,5.1089473,136,4.5
31147,Concrete Revolutio: Choujin Gensou,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",medium,13,6.6685085,46938,7.190730837789661
10693,Appleseed XIII Remix Movie 2: Yogen,"Action, Mecha, Military, Police, Sci-Fi",long,1,6.61996,2423,6.545454545454546
2695,Mobile Suit Gundam 0083: The Fading Light of Zeon,"Action, Adventure, Mecha, Sci-Fi, Space",long,1,6.880172,4759,6.953020134228188
761,Naruto: Akaki Yotsuba no Clover wo Sagase,"Adventure, Comedy, Shounen",Special,1,6.737008,47587,6.643518518518518
9136,Kuroshitsuji II Specials,"Comedy, Fantasy, Parody, Shounen, Supernatural",Special,6,7.340001,60899,7.785403050108933
2956,Shin-ban Megami Tantei Vinus File,Restricted,short,2,6.0897484,768,6.071428571428571
1297,Project A-Ko 3: Cinderella Rhapsody,"Action, Comedy, Mecha, Sci-Fi, Super Power",short,1,6.700784,2601,6.810526315789474
4471,Shin SOS Dai Tokyo Tankentai,Adventure,long,1,6.0448146,977,6.310344827586207
6798,Saa Ikou! Tamagotchi,Kids,medium,12,6.3463697,487,6.5
2516,Uchuu no Senshi,"Mecha, Military, Sci-Fi, Shounen, Space",short,6,6.421869,2596,6.174418604651163
2666,Doraemon Movie 10: Nobita no Nippon Tanjou,"Adventure, Comedy, Fantasy, Kids, Shounen",long,1,7.431737,1176,7.363636363636363
3063,Gakuen Sodom,Restricted,short,2,5.7185154,925,5.578947368421052
1348,Bubblegum Crash,"Action, Adventure, Mecha, Sci-Fi, Shounen",short,3,6.7033453,4826,6.801282051282051
1536,Busou Renkin,"Action, Comedy, Fantasy, School, Shounen, Supernatural",medium,26,7.1115446,104607,7.667875069715561
25169,Tamayura: More Aggressive Picture Drama,"Comedy, Drama",Special,1,6.198974,809,6.0
15527,Hanabeam,Music,Music,1,5.344623,290,4.166666666666667
1403,Tsumamigui,Restricted,short,2,6.470983,2651,6.540983606557377
25669,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,Restricted,short,1,6.3018303,1242,6.333333333333333
25457,Avengers Confidential: Black Widow to Punisher,"Action, Sci-Fi, Seinen",long,1,6.945159,1742,7.0476190476190474
24417,Maido! Urayasu Tekkin Kazoku,"Comedy, Shounen",medium,25,6.801236,407,7.0
4224,Toradora!,"Comedy, Romance, School, Slice of Life",medium,25,8.891943,633817,8.596822959159187
1575,Code Geass: Hangyaku no Lelouch,"Action, Mecha, Military, School, Sci-Fi, Super Power",medium,25,8.802679,715151,8.927795739036723
31501,Master Blaster,"Dementia, Music",Music,1,4.395663,165,2.3333333333333335
1546,Negima!?,"Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural",medium,26,6.888098,44009,7.476043276661515
2199,Chirin no Suzu,"Adventure, Drama, Fantasy",long,1,6.984198,3344,7.2405063291139244
12955,Cele Kano,Restricted,short,2,5.9209576,1947,5.861111111111111
5147,Comic Party Revolution OVA,Comedy,short,4,6.503554,2237,6.746031746031746
5476,Fushigi na Melmo,"Magic, Shoujo",medium,26,6.9098682,440,7.0
17821,Stella Jogakuin Koutou-ka C³-bu,"Military, School, Sports",medium,13,6.4768753,36235,6.785555555555556
3704,Zenryoku Usagi,"Comedy, Kids",medium,52,6.848979,613,7.5
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",medium,24,8.182451,163171,8.36339058524173
8339,Kachou no Koi,"Comedy, Romance, Yaoi",short,1,6.5890884,6890,6.490909090909091
33394,Mahou Shoujo? Naria☆Girls,Magic,medium,12,5.3067346,3414,4.454545454545454
206,Lodoss-tou Senki: Eiyuu Kishi Den,"Action, Adventure, Drama, Fantasy, Magic, Romance",medium,27,6.8708334,16288,7.3582995951417
22361,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,"Adventure, Comedy, Magic",Special,1,6.6246414,216,6.666666666666667
476,Ginban Kaleidoscope,"Drama, Romance, Sports",medium,12,7.545642,29837,7.593806921675774
1860,Tokyo Majin Gakuen Kenpucho: Tou,"Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural",medium,14,7.038835,43632,7.467717717717718
2159,Ookiku Furikabutte,"Comedy, Sports",medium,25,7.9854536,49599,8.195820433436532
4306,Mizugumo Monmon,"Fantasy, Kids, Romance",long,1,7.072295,1257,7.8
3059,Ninja Senshi Tobikage,"Adventure, Mecha, Sci-Fi, Shounen, Space",medium,43,7.2220826,1941,7.326923076923077
2538,With You: Mitsumeteitai,"Drama, Fantasy, Mystery, Romance, School",short,2,5.451785,669,5.642857142857143
5993,Samayou Midara na Lunatics,Restricted,short,2,6.4470057,1916,6.512195121951219
9221,Kanzen Shouri Daiteiou,"Action, Adventure, Kids, Mecha, Sci-Fi",short,1,5.085724,333,4.571428571428571
12001,One Piece 3D: Gekisou! Trap Coaster,"Action, Adventure, Comedy, Fantasy, Shounen",long,1,7.238958,10373,7.48068669527897
2041,Ai to Yuuki no Pig Girl Tonde Buurin,"Adventure, Comedy, Fantasy, Magic, Parody, Romance, School, Shoujo",medium,51,6.4117727,6183,6.7637795275590555
792,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,"Adventure, Comedy, Shounen",long,1,7.3051,12418,7.595281306715064
19151,Walkure Romanze,"Action, Ecchi, Harem, Romance, School, Sports",medium,12,6.5444493,56131,6.80573476702509
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"Comedy, School, Slice of Life",short,2,8.010371,5959,8.372549019607844
21845,Ushinawareta Mirai wo Motomete,"Drama, Romance, School, Sci-Fi",medium,12,6.5937767,47565,7.04581901489118
525,Otogizoushi,"Adventure, Drama, Fantasy, Historical",medium,26,7.5824018,10591,7.358695652173913
3266,Ai Yori Aoshi: Enishi - Miyuki,"Comedy, Drama, Romance",Special,1,7.292865,12647,7.202003338898163
2689,Akai Koudan Zillion: Utahime Yakyoku,"Adventure, Sci-Fi, Shounen",Special,1,7.2255025,533,7.222222222222222
30163,Fuki to Hiyoko,"Kids, Music",Music,1,4.6957874,89,3.0
9088,Saiyuuki Gaiden,"Action, Adventure, Drama, Fantasy, Shoujo",short,3,8.203871,5843,8.318181818181818
29181,Henna Ie!,"Kids, Music",Music,1,4.695754,80,3.0
33170,Kokoro ga Sakebitagatterunda. x Sony Hi-Res &quot;Walkman&quot; and Headphone,Drama,Special,1,5.109139,1038,4.666666666666667
6671,Byeolnala Samchongsa,"Adventure, Sci-Fi",long,1,5.1608443,151,5.0
1180,Hyper Police,"Action, Comedy, Police, Romance, Sci-Fi",medium,25,6.7852416,4973,7.327102803738318
29133,X Bomber Pilot,"Action, Mecha, Sci-Fi, Space",Special,1,4.4973245,77,4.0
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",medium,13,7.937695,73480,8.299618320610687
1718,Winter Garden,"Drama, Romance, Shoujo, Slice of Life",Special,2,6.8567615,5398,6.8820512820512825
23877,Gondora,Dementia,long,1,4.8795133,707,4.076923076923077
9515,Highschool of the Dead: Drifters of the Dead,"Comedy, Ecchi, Supernatural",short,1,6.6901884,140501,6.829015544041451
27465,Pororo Hanguk-e Wass-eoyo,"Adventure, Kids",ONA,1,4.502292,64,4.0
3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",medium,12,8.361753,117910,8.324443511129777
16381,Santa Company,Fantasy,long,1,6.2399497,2659,6.2153846153846155
7377,Winter Sonata Episode 0,"Drama, Romance",Special,1,6.7459526,3300,6.779661016949152
2476,School Days,"Drama, Harem, Romance, School",medium,12,6.910136,279183,6.486360167874857
9868,Chengyu Donghua Lang,"Historical, Kids",medium,180,5.780799,144,3.6666666666666665
14835,The iDOLM@STER Shiny Festa,"Comedy, Drama, Music",short,3,7.294445,9893,7.458498023715415
10639,Deva Zan,"Action, Fantasy",Special,1,5.8206997,1547,5.571428571428571
22159,"Yami no Kioku, Yume no Inei",Dementia,long,1,4.2388678,181,1.0
6444,Tegamibachi,"Adventure, Fantasy, Shounen, Supernatural",medium,25,7.80812,70987,7.922028353326064
10713,Towa no Quon 2: Konton no Ranbu,"Action, Mystery, Super Power, Supernatural",long,1,6.96117,20132,7.590551181102362
29907,Fue,Dementia,long,1,4.606436,141,3.0
5114,Fullmetal Alchemist: Brotherhood,"Action, Adventure, Drama, Fantasy, Magic, Military, Shounen",medium,64,9.1695175,793665,9.32274123011073
23365,By Your Side,Music,Music,1,5.970453,550,5.714285714285714
6024,Chi&#039;s Sweet Home: Atarashii Ouchi,"Comedy, Kids, Slice of Life",medium,104,7.6472106,16670,8.045333333333334
22831,Abarenbou Rikishi!! Matsutarou,"Seinen, Sports",medium,23,6.8551073,5568,6.8431372549019605
4515,Seton Doubutsuki: Risu no Banner,"Drama, Kids",medium,26,7.121896,669,6.6
10509,Hoero! Bun Bun (Movie),Kids,long,1,5.1323023,120,5.0
33808,Girlfriend (Note),"Music, School",ONA,3,5.3251033,1942,5.0
